"PROBEID","ENTREZID","SYMBOL","GSM894405_HD1.CEL","GSM894406_HD2.CEL","GSM894407_HD3.CEL","GSM894408_MM1.CEL","GSM894409_MM2.CEL","GSM894410_MM3.CEL","GSM894411_MM4.CEL"
"214490_at","416","ARSF","4.43515219184504","4.40075931926622","4.20297151745002","4.40075931926622","4.52179443909789","4.40075931926622","4.40075931926622"
"214491_at","6753","SSTR3","4.86121865121129","4.86121865121129","4.99465523896603","4.923269109638","4.86121865121129","4.68857211210474","4.94655310205652"
"214496_x_at","23522","KAT6B","6.75226970628491","6.29088442617962","6.78759203575131","6.48425587949926","6.34239392226401","6.32991754395182","6.90657751180567"
"214498_at","434","ASIP","3.2579900180597","2.86554390893935","3.39987983317343","3.30658607265698","3.2579900180597","3.29567349518257","2.99311901164304"
"214502_at","8970","H2BC11","2.28926328196224","2.36800788829624","2.3335385018562","2.21984057914351","2.3335385018562","2.44900902358541","2.3335385018562"
"214505_s_at","2273","FHL1","8.55886671095875","7.46675043139584","9.18761965633137","9.27880742728029","8.88821956531677","9.04732994756015","9.89535486022123"
"214508_x_at","1390","CREM","5.81864146582563","5.95719140488366","6.2390294549511","6.11804438937175","6.39410928308766","6.24814075297553","6.48363431919704"
"214509_at","8354","H3C11","2.48974749311532","2.50019377736124","2.48974749311532","2.48974749311532","2.42032479029659","2.3929237457853","2.48974749311532"
"214511_x_at","2210","FCGR1B","2.93238108464188","2.76912882999852","3.13279291652672","2.93238108464188","2.93238108464188","2.93238108464188","3.01928691559033"
"214512_s_at","10923","SUB1","9.43857186090716","9.3271177951136","8.91566228609405","9.0496510217272","9.50506110392541","9.24388078334284","9.29142310946069"
"214515_at","8387","OR1E1","2.14919564521828","2.08095898122948","2.07888569672057","2.23785558684836","1.84744962894591","2.08095898122948","2.2425265946086"
"214517_at","3846","KRTAP5-9","4.00699123532527","3.77688652019105","3.73482632307095","3.7550993290583","3.61055249642251","3.77688652019105","3.77688652019105"
"214518_at","5161","PDHA2","3.26640393986435","3.29567349518257","3.59528096088738","3.33764563229048","3.38060485575327","3.29567349518257","3.25430108939591"
"214519_s_at","6019","RLN2","2.15495154839084","2.42478340233447","2.43912792910811","2.20305048248346","2.24891937453301","2.42264878461058","2.24891937453301"
"214523_at","1053","CEBPE","3.70556261354842","3.78504443621356","3.79534380836335","3.78833258175637","3.87015979169419","4.09819992346176","3.46461764089372"
"214524_at","2691","GHRH","2.95505411266697","3.01626217358631","2.52342044592074","3.20868865849292","3.1018401796846","2.95505411266697","3.34818691086007"
"214527_s_at","10084","PQBP1","6.99568342687181","6.68884395657164","7.33992885044384","6.69463892955292","7.41503455584991","6.58841276944806","6.45773649131473"
"214529_at","7252","TSHB","3.32541100685952","3.20188646574157","3.13847057250928","3.24128492447742","3.20188646574157","3.24559690052387","3.08189672098283"
"214532_x_at","5462","POU5F1B","5.63710815405815","5.66869766667923","5.63710815405815","5.68725567670338","5.36080207139484","5.44727094083821","5.73889218499139"
"214533_at","1215","CMA1","2.88119006033704","2.76073556363043","2.57850974849077","2.53502484093078","3.06004221323037","2.8494010184656","2.88119006033704"
"214534_at","3009","H1-5","3.4549773375826","3.4549773375826","3.25431316436635","3.25431316436635","3.70298699386669","3.60891026286603","3.34409457490754"
"214536_at","57152","SLURP1","4.21690476321464","4.21690476321464","4.21690476321464","4.16009623733295","4.28739312204381","4.21690476321464","4.52983000941332"
"214537_at","3007","H1-3","3.70473966063901","3.70473966063901","3.61331956627874","3.70473966063901","3.70473966063901","3.73044379644069","3.70009368848026"
"214539_at","5273","SERPINB10","2.86825544895508","2.96549121300909","2.71667109037918","2.86825544895508","2.86825544895508","2.87827731414805","2.86825544895508"
"214540_at","8348","H2BC17","2.505148443964","2.43169406497837","2.26773677925994","2.48251461724343","2.36016658994838","2.43169406497837","2.56399212303928"
"214545_s_at","11212","PLPBP","4.78816953246394","5.16675964444176","5.18604808198807","4.57171847451546","5.11736618791578","5.03315627590549","4.83031302833986"
"214547_at","55811","ADCY10","2.21681448999907","2.34185796553547","2.21681448999907","2.20620937382504","2.43169406497837","2.21681448999907","2.25964277798111"
"214549_x_at","6698","SPRR1A","4.8095330804689","4.83880263578712","4.6730620718633","4.89595750746029","4.83880263578712","4.89642248276611","4.9784382507027"
"214552_s_at","9135","RABEP1","4.55296386225529","5.36505132520996","5.66400432127183","4.90173307718019","5.48576757187634","5.0618508347507","5.81650914079169"
"214554_at","8332","H2AC16","2.29322657368518","2.155456460606","2.36355135492193","1.95026365088428","2.02855799873919","2.1962209859213","2.11012603235888"
"214555_at","6755","SSTR5","3.89029427609792","3.81527392030616","3.87015979169419","3.72534282379874","3.87015979169419","3.98664967013447","3.87015979169419"
"214556_at","6754","SSTR4","3.29567349518257","3.37647276142882","3.3621038837658","3.84096197919686","3.58090198600796","3.1277151077836","3.84048216911595"
"214557_at","10744","PTTG2","2.63939179309145","2.29322657368518","2.32228191739148","2.22712160327249","2.29322657368518","2.2359656675649","2.13891354283056"
"214558_at","2835","GPR12","3.65363149307855","3.51110835401604","3.84577262478337","3.51110835401604","3.51110835401604","3.42420252306759","3.51110835401604"
"214559_at","1814","DRD3","2.08552884557211","2.08552884557211","1.92324631975592","2.19041675603706","2.256944765468","2.256944765468","2.19041675603706"
"214560_at","2359","FPR3","3.61581119590657","3.09222458520885","3.73801307224332","3.38257932613102","3.15743470814073","3.55413567685381","3.09154972992197"
"214561_at","79166","LILRP2","2.67040482383286","2.59501489758952","2.31827238100199","2.59501489758952","2.58996544104416","2.59501489758952","2.76912882999852"
"214562_at","8368","H4C13","3.09550808043798","3.20868865849292","3.20868865849292","3.10346460218991","3.20868865849292","3.40861468860666","3.26077069940055"
"214564_s_at","5098","PCDHGC3","3.4549773375826","3.22241539161889","3.58176927509269","3.63828329980485","3.85748856149363","3.30350657969684","3.4549773375826"
"214566_at","26952","SMR3A","2.40660893130737","2.22623193206564","2.1866379236069","1.91622503343039","2.28991810874777","2.00841674057752","2.38469833121527"
"214568_at","23430","TPSD1","3.35112894510894","3.62121582114392","3.62121582114392","3.75447813796228","3.62121582114392","3.62121582114392","3.62121582114392"
"214569_at","3442","IFNA5","2.15495154839084","2.06773887140488","2.20855430365092","1.9908502797389","1.98926042181434","2.14338922461223","2.13381627080503"
"214571_at","2248","FGF3","3.28429693175504","3.29567349518257","3.29567349518257","3.55048120124702","3.29567349518257","3.29567349518257","3.63937976067266"
"214572_s_at","3640","INSL3","3.08189672098283","3.08189672098283","3.11688993342326","3.08189672098283","2.97644534067273","3.03246584323846","2.81360537993556"
"214575_s_at","566","AZU1","3.65442390352613","3.72001747012849","3.31638119474463","3.59928828032891","3.6582890521299","3.72926762042413","3.58096841311061"
"214576_at","8689","KRT36","3.6064664454017","3.41143490637178","3.35228178996412","3.41143490637178","3.31707518719295","3.49055311462034","3.2918322968943"
"214585_s_at","6293","VPS52","8.26817686295348","8.07298682123893","8.21159543996809","8.16265699781831","8.22060547460294","8.16900140833801","7.91276019996797"
"214586_at","2861","GPR37","2.13241466380919","2.14592235164437","2.13115926243812","2.02872031969042","2.08552884557211","2.08552884557211","2.08552884557211"
"214587_at","1295","COL8A1","7.63895734436956","8.08984994592933","6.4171937446979","9.29564590350705","8.34326156340824","8.19099276351487","8.08448856388566"
"214589_at","2257","FGF12","2.53670475357076","2.19543048178628","2.42855541570803","2.6581660778467","2.563899355835","2.68094122055875","2.6410114608296"
"214590_s_at","7321","UBE2D1","5.4944526769372","5.54026658449979","4.91577362933876","5.60237049060039","5.60237049060039","6.02591608822636","5.95777777057443"
"214591_at","56062","KLHL4","2.43169406497837","2.36462020985661","2.34578492367784","2.21343966684228","2.28250558969776","2.19843328628337","2.34578492367784"
"214595_at","3755","KCNG1","5.82500887990495","5.5897843983088","5.10026859000461","4.96811634472791","5.10026859000461","4.70379398293323","4.61051831803155"
"214597_at","6752","SSTR2","2.48974749311532","2.56894879935514","2.74267820943271","2.68235602009291","2.33263225829655","2.73749164329012","2.53661871992509"
"214598_at","9073","CLDN8","2.55693544102288","2.51614832330976","2.51614832330976","2.60775599328794","2.49820221160746","2.55693544102288","2.64851675452997"
"214599_at","3713","IVL","3.67142436939837","3.58474293231354","3.48440794489386","3.42960470490481","3.48440794489386","3.23137625205025","3.81978427756417"
"214602_at","1286","COL4A4","2.75117930392062","2.5932616783575","2.76587029068538","2.5932616783575","2.3335385018562","2.27505132742578","2.43169406497837"
"214604_at","3237","HOXD11","2.53502484093078","2.35438924016288","2.53502484093078","2.53502484093078","2.64233141072134","2.53502484093078","2.4793725588718"
"214605_x_at","2825","GPR1","8.22684068244696","8.79088933883008","7.88609265519704","8.48625799862673","7.78143347107484","7.96196967603031","8.40154669441319"
"214607_at","5063","PAK3","5.11783537698604","4.70424320839685","4.66586155759429","4.56024820655571","4.56024820655571","4.50030473108458","4.15612417364938"
