row ID,row m/z,row retention time,row identity (main ID),120.mzXML Peak area,108.mzXML Peak area,114.mzXML Peak area,116.mzXML Peak area,122.mzXML Peak area,124.mzXML Peak area,138.mzXML Peak area,136.mzXML Peak area,142.mzXML Peak area,144.mzXML Peak area,146.mzXML Peak area,140.mzXML Peak area,
3132,135.11621792402244,22.586624,p-Cymene: 0.850,1080.3363,1110.313,1282.0209,1155.1672,983.67847,1419.2195,955.6623,720.03143,1905.622,2515.5818,1288.095,1970.6616,
3134,94.04009397580337,22.591972,2-Bromophenol: 0.567,2135.456,965.3171,0,0,1347.8002,1831.3894,0,0,2198.2534,0,0,2203.8716,
3136,249.232389975805,22.594582,,0,0,327.98517,0,0,0,0,0,462.83636,560.812,0,436.80872,
3139,326.3780433006954,22.598886,,0,606.0716,0,397.3985,0,1161.0536,0,0,435.72116,683.456,0,435.06396,
3140,414.3575576117054,22.600813,Heptadecanoyl carnitine: 0.982,0,1191.3262,0,742.0638,0,632.7223,373.3212,0,1053.2078,329.92657,659.4514,677.8144,
3141,452.3734453245411,22.604918,,988.6872,952.54456,2466.6804,1472.6365,1691.0952,1832.5173,3570.9592,1731.2754,1340.2319,1166.1532,6121.3623,1771.7375,
3146,367.2840462520182,22.616549,Bepridil: 0.124,520.87946,439.51007,0,333.30682,0,2031.3998,277.24905,0,0,1214.3303,673.3124,0,
3147,431.2177786753566,22.617208,"1-(6Z,9Z,12Z,15Z-octadecatetraenoyl)-glycero-3-phosphate: 0.881",0,0,231.47957,0,0,0,443.38092,220.52686,0,0,209.92972,0,
3148,107.08498156428607,22.617348,m-Xylene: 0.830,995.02374,883.2704,1147.4254,1480.7916,882.356,1145.1106,735.04004,647.3358,1544.4392,2041.1357,695.1503,1569.3805,
3150,91.05430649676379,22.623726,,677.83185,1292.941,1035.0302,1178.3143,843.57526,1452.1434,1079.1827,850.76556,1389.1875,1622.048,0,1860.5579,
3155,119.08513931524038,22.650759,Indane: 0.892,306.07983,383.31253,488.67926,398.7313,442.55685,522.3402,0,0,645.265,1797.7522,0,698.7323,
3156,105.06950690632765,22.650908,Styrene: 0.883,683.7634,0,584.4965,670.3412,710.8274,1525.7634,473.56754,0,0,1486.6915,603.9087,1334.4307,
3159,476.3138519623969,22.662947,N-Docosahexaenoyl phenylalanine: 0.855,0,604.0496,0,577.13245,0,942.77954,1139.5793,698.39966,0,0,788.6621,0,
3160,494.32407165610056,22.663116,LysoPC(16:1(9Z)/0:0): 0.997,876.6013,3494.915,2639.9407,2542.8171,0,3816.3052,5739.281,2626.566,0,1763.293,3272.9983,3158.8237,
3161,93.06965604067669,22.670242,Toluene: 0.921,619.25867,846.0434,900.1392,784.38947,785.1815,1032.0378,716.1404,0,1994.2755,2045.9722,747.8288,1244.6824,
3162,516.3048355504492,22.677032,"LysoPC(18:4(6Z,9Z,12Z,15Z)/0:0): 0.766",0,675.8055,423.17026,550.0347,0,798.9353,1260.2615,582.09204,364.64206,384.99442,704.25323,643.1305,
3167,93.06971373447044,22.697893,Toluene: 0.942,788.2242,2473.7974,1066.893,1772.0337,883.3089,2628.2239,1185.5942,804.2434,1063.6537,1335.8176,0,2083.6333,
3172,452.37323168526734,22.701168,,0,2471.0874,0,387.08612,0,578.9662,0,0,460.86804,0,0,0,
3182,91.05440861733973,22.72003,,948.63043,0,824.87524,1785.0375,703.1503,1528.7904,1097.1256,731.2381,1562.1711,2240.326,954.1949,1822.4769,
3184,119.08515259297018,22.722626,Indane: 0.895,427.80615,2662.533,564.49945,1879.3829,411.89606,2432.004,894.3434,454.9432,1493.607,885.73944,610.1575,1751.4493,
3186,518.1626808011422,22.72364,Piperacillin: 0.504,262.59702,1622.271,528.5892,1133.7678,390.802,1547.4023,679.3372,263.1255,1422.8751,1223.4258,443.85953,1459.6793,
3187,407.2547486257985,22.72378,Nandrolone phenpropionate: 0.728,0,379.39362,0,268.49368,0,391.00085,0,0,344.38123,301.64423,0,402.79504,
3188,564.2483078334927,22.724453,Alpha-Hydroxy-tamoxifen-O-glucuronide: 0.357,0,722.7895,0,418.05936,0,627.7072,196.30585,0,397.54318,441.98926,0,480.29605,
3189,105.0696758593189,22.724665,Styrene: 0.936,0,1870.6705,654.7551,1462.3538,0,1827.0414,733.877,458.1669,1346.6284,1641.7898,529.9833,0,
3190,503.18973210055105,22.724834,Limonexic acid: 0.905,0,0,0,0,0,302.57614,198.70128,0,305.14398,0,0,313.95956,
3191,354.27950802923453,22.72505,,0,584.13184,0,412.69907,0,532.91724,204.70367,0,347.10193,360.89404,0,406.2556,
3192,505.23268242780205,22.725363,Crocin 4: 0.305,198.56003,1563.1155,497.66345,1170.0763,300.08392,1499.009,617.18304,244.75703,1154.1292,1138.1611,380.14005,1444.4563,
3194,385.2750057210217,22.725647,Persicaxanthin: 0.889,4038.834,44340.953,9392.054,0,6171.91,43534.97,15665.478,5862.3604,0,29766.338,9158.794,0,
3197,526.2945420511385,22.727648,"LysoPE(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)): 0.891",0,13644.187,0,9069.975,0,13631.142,2887.5999,0,6086.1797,6891.7427,1097.8593,7995.5913,
3198,548.2739887717329,22.727766,,240.68655,3835.569,745.53796,2475.486,458.50568,3562.5022,1255.4333,327.87805,2361.2803,2471.7888,682.3719,2874.341,
3199,109.10062606104901,22.730013,"(Z)-1,3-Octadiene: 0.832",0,1303.7179,1330.205,1073.7583,871.8003,1550.8306,1085.564,602.45154,1254.5532,2005.9436,945.99774,1370.6986,
3201,140.0679078955626,22.7329,"3,4-Dihydroxybenzylamine: 0.358",673.8247,0,1162.3236,0,774.6285,0,0,0,755.45355,0,0,931.80334,
3202,107.08482109583736,22.73503,m-Xylene: 0.780,450.0375,2108.0544,1012.6031,1084.983,392.71585,2170.1604,1009.66486,660.8226,1083.6958,1675.1311,865.30334,1781.4181,
3203,472.3993066285884,22.73843,,0,809.74304,0,385.21826,0,321.90198,253.09259,0,374.23245,0,441.5545,333.71106,
3206,97.06487426133921,22.740429,2-Methyl-2-cyclopenten-1-one: 0.972,0,822.4897,0,604.90857,0,734.1536,371.4172,0,535.08325,601.0462,0,668.5853,
3207,121.09849671540857,22.745054,"1,2,4-Trimethylbenzene: 0.262",0,1658.0939,420.0499,1333.541,0,1586.3782,718.2276,0,1235.753,1388.2726,466.97144,1219.5144,
3208,311.29371318937,22.745056,11Z-Eicosenoic acid: 0.920,916.4209,698.9581,1780.3263,440.4497,727.37036,0,387.70514,0,1183.3916,701.20844,0,648.11615,
3209,470.16262016914425,22.746763,,251.04431,266.2646,435.99042,245.53441,381.7068,262.59357,695.8669,264.94574,310.29156,246.90508,330.78577,543.34656,
3214,457.2326217270025,22.750347,"1-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-glycero-3-phosphate: 0.829",0,755.1625,728.3243,661.5632,482.20435,863.79785,1296.3649,656.4919,618.23157,800.1248,760.8298,814.6715,
3215,338.27748386202643,22.75106,,0,3901.4922,3046.3,3711.871,0,4188.286,5317.0796,0,0,2948.6047,2589.2664,3840.0962,
3216,500.27347782658836,22.751135,"LysoPE(0:0/20:5(5Z,8Z,11Z,14Z,17Z)): 0.754",0,559.1321,478.8683,499.30865,314.57703,564.4741,757.28156,275.62518,521.0636,478.02838,356.41467,593.2968,
3218,337.2741827976267,22.753666,Pregnanetriol: 0.954,6033.479,0,0,0,9705.285,0,0,9720.747,14764.126,0,0,0,
3219,606.2955391580621,22.754513,,0,255.19936,724.7271,190.5821,345.8873,631.51447,283.04498,347.14908,1068.71,559.98145,252.90936,1047.2772,
3223,450.3553651099813,22.755333,,206.01918,0,245.54178,0,454.72748,0,0,0,180.81082,0,262.54913,0,
3226,95.08527734203246,22.757805,"1-Methyl-1,3-cyclohexadiene: 0.913",844.6673,2433.8394,1485.462,2859.0435,1507.4065,594.52765,1681.5947,1460.0696,2257.652,1853.2764,1432.6322,2057.245,
3227,979.57728295857,22.758165,,0,850.5019,0,636.021,0,901.2072,402.38306,0,365.9484,401.9428,0,399.497,
3228,97.10043163228946,22.75887,,0,805.7626,492.71747,676.72174,683.50085,747.3796,596.84106,0,714.5344,488.96393,624.6063,626.2275,
3229,369.3002216866092,22.75953,Octadecyl fumarate: 0.974,873.58093,3801.267,1847.7966,1753.2677,1940.3171,1483.4684,2065.8765,964.0279,2808.8247,1198.4507,3403.9644,2466.852,
3231,85.0287962063768,22.760208,4-Hydroxy-2-butenoic acid gamma-lactone: 0.847,3737.2869,13910.977,7287.0093,6914.0605,7371.2847,6481.0933,8272.318,4068.3606,9917.508,4710.029,14541.564,9245.437,
3232,198.05266531990975,22.760525,N-(4-hydroxyphenyl)ethoxycarbothioamide: 0.047,0,644.0175,0,504.14252,0,715.40314,294.23834,0,416.73584,433.6533,0,422.10376,
3233,164.00801421068675,22.760569,,396.00217,2255.0684,804.2296,1769.0303,536.43695,2134.7383,1173.2732,563.7527,1717.9867,1842.891,763.5359,1804.9363,
3234,120.96565467424732,22.76075,,0,374.00943,0,0,0,342.2874,0,0,0,244.30447,0,253.61653,
3235,479.1874558219706,22.761055,"Gentiobiosyl 2-methyl-6-oxo-2E,4E-heptadienoate: 0.197",0,389.85974,0,249.00955,0,273.18906,0,0,363.38882,336.96396,0,269.5875,
3236,143.08525415105973,22.761166,1-Methylnaphthalene: 0.936,0,455.85196,0,367.78308,0,430.00375,0,0,302.39847,0,0,0,
3237,135.1159065142359,22.761715,p-Cymene: 0.773,0,837.7968,0,1072.2765,0,1012.38904,452.41278,0,624.0982,1075.1094,0,672.49615,
3238,428.3744248090506,22.761787,Stearoylcarnitine (C18)_conf: 0.952,8228.101,0,16254.117,15668.921,17149.693,13478.946,18389.54,8662.046,25158.574,11023.808,30717.67,22155.229,
3239,267.26825006585074,22.762032,9-Octadecenal: 0.999,0,742.8483,364.4493,349.78296,381.44986,306.7454,417.15625,206.90633,543.19196,246.91113,670.7415,487.85742,
3240,123.11560060350133,22.762093,Santene: 0.668,0,1009.85004,357.75327,756.913,0,864.03613,527.1142,0,606.9783,804.39996,458.7615,539.6931,
3242,216.0632778343363,22.76231,Glycerylphosphorylethanolamine: 0.980,0,1053.5217,0,828.6834,0,1032.8784,553.03253,0,581.7971,599.3231,0,740.88086,
3244,149.13111282293184,22.762568,Pentylbenzene: 0.695,0,552.6312,0,558.85846,0,0,0,0,448.7369,537.01337,0,393.17728,
3246,157.10060246222974,22.76286,"2,6-Dimethyl-naphtalene: 0.878",0,1089.6512,0,815.65985,0,1016.8553,419.71674,0,649.78937,712.3699,0,680.1865,
3247,83.08538174358529,22.76302,3-Methylcyclopentene: 0.942,0,898.0894,621.1694,798.14514,0,989.95624,526.4573,0,668.5782,827.3758,644.77765,818.38153,
3248,201.16326002904577,22.763138,(S)-gamma-Calacorene: 0.914,0,649.50055,0,467.03677,0,628.15155,0,0,388.69934,437.07108,0,387.24622,
3250,494.1625231158344,22.763334,Glyburide: 0.229,516.25287,1618.0807,796.5994,1192.6941,625.0065,1422.6466,802.12256,557.6274,1511.4265,1475.1494,711.41,1359.7643,
3251,133.09976951749496,22.7635,"p-Mentha-1,3,5,8-tetraene: 0.648",0,1731.3871,0,1393.8558,0,1643.3364,550.2349,0,1145.7013,1249.0532,0,1195.8589,
3252,540.2490216488342,22.763475,"5,9,11-trihydroxyprosta-6E,14Z-dien-1-oate: 0.372",0,700.3903,0,459.73926,0,669.9803,223.6144,0,495.184,539.03174,0,445.99503,
3253,131.08493473857618,22.763723,L-cis-3-Amino-2-pyrrolidinecarboxylic acid: 0.128,0,1713.581,430.6224,1253.7892,0,1578.7344,648.23505,325.28128,1174.1637,1206.2594,0,1178.2191,
3254,159.11579066530317,22.763803,,0,773.85144,0,637.8232,0,746.23816,0,0,477.78973,536.1605,0,656.99115,
3255,187.14713537468734,22.763803,"7-Ethyl-5,6-dihydro-1,4-dimethylazulene: 0.823",0,600.83185,0,445.98752,0,599.5847,0,0,362.32608,425.94135,0,375.73294,
3256,189.16231177694783,22.763832,"N6,N6,N6-Trimethyl-L-lysine: 0.549",0,581.07495,0,438.83502,0,606.5283,0,0,307.7856,385.51117,0,377.17712,
3257,197.11851854142176,22.763832,"2,6-Dimethoxy-4-propylphenol: 0.781",0,388.47766,0,265.85178,0,338.07675,0,0,234.57614,250.12213,0,221.28818,
3258,502.2963100700478,22.763832,Fexofenadine: 0.925,0,24735.314,0,16129.738,0,22431.26,0,0,10555.925,12532.689,0,9539.596,
3260,129.05763004856337,22.764303,Osmundalactone: 0.223,0,1339.7017,296.82697,1099.7916,214.57205,1334.201,527.4638,249.93521,896.3274,1039.8611,315.68768,826.81024,
3261,171.11501540954538,22.76437,"1,6,7-Trimethylnaphthalene: 0.647",0,1184.4684,244.03102,882.8756,0,1167.1168,444.86768,0,759.6169,813.89636,266.6002,750.9949,
3262,117.07005969819092,22.76469,2-Methyl-1-methylthio-2-butene: 0.092,0,1062.0253,0,792.8072,0,988.6275,392.23703,0,685.02966,712.10236,0,680.0362,
3263,137.13120775799752,22.764692,(+)-Limonene: 0.691,0,500.48413,0,383.87454,0,469.67114,225.92853,0,315.8994,304.33035,0,381.9814,
3264,175.14588387140378,22.76526,"Ne,Ne dimethyllysine: 0.661",0,750.30695,0,699.0431,0,864.9816,336.1634,0,513.0691,522.11914,0,529.7877,
3265,287.2372321607384,22.765263,Vitamin A: 0.966,0,600.3084,0,473.5156,0,587.928,191.29507,0,286.80225,434.7017,0,275.1355,
3266,147.11590765402832,22.765314,(3-Methyl-2-butenyl)-benzene: 0.792,0,1119.8398,392.78882,1034.978,0,1001.06757,608.69165,0,974.45074,948.8995,472.67667,919.51953,
3267,81.06986788924101,22.765402,,900.20337,2975.194,1326.0499,0,1359.5114,2067.3496,1841.8661,1373.3624,2359.3257,2733.9246,0,2683.0315,
3268,123.07995294992945,22.765501,4-Ethylphenol: 0.868,0,335.2188,0,228.62215,0,312.89984,0,0,0,274.06253,0,0,
3270,199.1477786523562,22.765598,"7-Isopropyl-1,4-dimethylazulene: 0.942",0,455.64493,0,338.25568,0,424.29486,0,0,0,318.2623,0,285.55768,
3271,373.25218931123953,22.765638,Gentian Violet: 0.916,0,386.76474,156.49567,0,0,377.25473,0,0,280.04782,0,299.35965,284.80063,
3272,269.2265448870524,22.765753,anhydroretinol: 0.979,273.28723,2828.2727,622.86884,2119.1353,363.06015,2624.0413,1039.9368,578.51874,1656.684,2060.5718,767.38824,1609.6055,
3273,590.3214072924126,22.765734,,479.0158,1879.291,1813.3251,1069.6244,875.7179,2093.617,1694.4348,989.38385,3003.881,1607.8082,1322.5074,3153.3516,
3274,163.1465324194312,22.76586,"1,3-Diisopropylbenzene: 0.674",0,533.01,0,319.6156,0,491.99353,0,0,357.19635,307.98126,0,376.15668,
3276,363.28328886482836,22.766134,,0,0,0,1378.4382,0,1763.8241,955.58954,0,0,1249.0203,419.69492,0,
3277,383.2554373452722,22.76661,Apo-12'-violaxanthal: 0.771,0,662.08514,0,486.13702,0,587.8767,0,0,520.88617,524.79114,0,518.2929,
3278,524.3698054214946,22.766665,LysoPC(18:0/0:0): 0.920,0,1124.676,0,312.822,4732.7524,0,0,0,0,1324.943,1047.1376,4479.0933,
3279,203.1791629533859,22.766792,"(6alpha,7alpha,10alpha)-1(5),3-Aromadendradiene: 0.957",418.23303,4117.505,938.7451,3031.5295,606.5918,3825.9045,1487.2332,787.97064,2449.808,2844.8088,1167.9086,2338.1826,
3281,361.2745063177675,22.76688,,5695.2144,51058.9,11450.808,0,0,49292.645,18720.203,9902.644,0,0,14048.877,0,
3282,330.27935412281687,22.767147,,0,1082.164,226.7437,858.85626,0,1041.4716,463.52423,0,656.94885,811.4043,226.35637,621.4698,
3283,524.2735324916832,22.767233,,404.8962,0,951.9501,0,561.6509,0,0,677.07825,0,0,893.4744,0,
3287,478.29408147615123,22.769068,"LysoPE(0:0/18:2(9Z,12Z)): 0.912",233.08499,3528.2854,188.00671,2897.5725,528.74835,3757.3276,3075.6716,0,2066.7954,2050.1106,0,2477.9536,
3288,481.23293045762404,22.769766,11-Oxo-androsterone glucuronide: 0.288,350.42456,0,641.29016,0,578.04785,0,0,513.1095,0,0,827.5951,0,
3289,531.248442114893,22.77259,,0,834.7999,814.44006,436.01392,397.87473,399.40836,710.8254,257.82312,1196.265,649.5861,584.2236,1222.377,
3290,185.12845453192045,22.7737,N-(3-acetamidopropyl)pyrrolidin-2-one: 1.000,0,598.76276,0,0,0,626.0374,0,0,391.51535,474.4111,0,429.58197,
3293,568.3394980270372,22.783863,"LysoPC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0): 0.984",0,10065.837,5322.382,6384.431,2297.8584,12372.481,8491.59,3520.6675,11608.021,6422.7227,5063.4536,11370.321,
3294,947.7041865555827,22.785099,"TG(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)): 0.714",0,233.82133,0,250.3211,0,189.11494,398.8894,0,0,0,356.6283,0,
3295,104.1070196003749,22.78625,,14349.38,0,20550.502,0,20052.896,0,8293.131,15001.28,0,0,16436.682,0,
3296,520.3409382618711,22.79164,"LysoPC(18:2(9Z,12Z)/0:0): 0.925",7648.764,31834.924,17683.477,29870.262,11353.726,34734.723,32317.154,14373.131,24517.59,20558.068,17426.78,25607.033,
3297,502.3265734807572,22.796907,,1285.4299,2336.9023,2817.9287,2257.3171,1881.1829,2602.039,3707.5056,2605.8735,2322.3018,1502.6802,0,2511.3088,
3298,558.295567861286,22.798283,,2554.9653,2551.674,5382.993,3225.6746,2684.2327,2183.5317,2350.6284,1849.3608,0,2282.438,2084.4067,0,
3301,124.99960286161637,22.800262,,1071.2047,3544.8691,2280.5828,4377.3906,1540.9891,4172.8164,4366.59,1998.2307,3170.8853,3000.6382,2811.7405,3321.2295,
3302,184.18250352687383,22.800903,,4131.173,19117.143,10497.989,28122.145,6286.339,24939.418,25144.234,17142.559,17698.875,16596.29,16656.434,16091.612,
3303,184.0736613443864,22.800982,,75752.63,265209.78,169569.92,0,109768.305,346451.47,0,0,236839.66,238523.38,240162.47,245622.33,
3304,86.09658891805861,22.801226,Piperidine: 0.937,2328.4316,6521.1,4786.858,6715.1914,2445.8452,7143.1255,7870.0747,0,6435.1484,5610.5513,3891.5835,6426.2886,
3305,240.0999598398629,22.801622,N-Ornithyl-L-taurine: 0.820,255.98193,602.5446,623.1116,485.26407,344.41452,583.39496,467.06268,296.1452,602.00885,314.8255,375.63858,716.2233,
3310,146.98162460892505,22.805056,,747.1135,1656.6422,1529.9742,1304.1278,1095.5967,1543.8364,1624.3219,980.2623,1810.3027,1276.6354,1203.5582,1923.7489,
3311,818.4681337979268,22.805433,,0,212.89,0,0,0,203.03102,185.24138,0,247.78773,0,0,251.73264,
3312,80.97235299845792,22.805597,,0,353.21204,525.66345,0,0,738.6092,0,0,394.68787,640.1357,362.06934,402.19647,
3314,542.3221785614363,22.807167,"LysoPC(20:5(5Z,8Z,11Z,14Z,17Z)/0:0): 0.881",6388.902,10604.424,11625.148,5864.891,8870.929,9809.731,10898.165,7050.4805,12579.976,8806.477,8366.935,0,
3315,573.2621425784965,22.80797,,513.2589,470.73087,744.6325,410.18973,620.4075,445.1254,595.9083,0,685.7615,710.77094,533.7922,664.2433,
3318,162.95533992440338,22.8089,,354.54904,602.0437,603.54193,412.92535,460.8818,475.25482,465.19443,375.009,740.0402,523.3502,402.41925,744.01337,
3319,507.2484216721182,22.809181,11-Hydroxyprogesterone 11-glucuronide: 0.314,725.2017,3776.665,1827.9803,2159.4175,1013.61774,3415.527,1599.3794,978.50916,4202.821,2819.8801,1530.1348,3494.3591,
3321,258.11041924032037,22.810568,Glycerophosphocholine: 0.959,230.9539,806.09247,524.62787,697.2587,304.8335,837.1962,795.59863,390.6536,743.55334,547.388,516.8871,861.5276,
3323,483.2485999087999,22.812319,"1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-glycero-3-phosphate: 0.861",2873.6675,4616.1533,5070.7925,3892.5066,2013.6444,4354.4775,5381.874,3263.98,5426.5874,3683.9902,3769.3416,5554.216,
3324,550.3269740654279,22.812868,,0,296.19373,612.8122,557.66895,0,1044.5392,849.4066,563.42444,1057.0084,236.12054,639.7881,933.8075,
3327,454.3893951270204,22.81507,,3435.2742,5564.107,6057.367,2464.9294,5865.351,2963.224,5482.575,3426.6328,3439.6694,2160.805,12613.091,3121.8967,
3328,334.17033230185405,22.816502,,0,0,337.51236,1212.0793,0,0,1405.0309,1068.0892,0,0,0,0,
3329,566.3216282398059,22.822058,,1413.3772,7522.022,0,3905.4026,2059.0708,6643.238,3039.2065,0,8276.376,5333.2266,0,6842.176,
3330,582.2950993599059,22.822332,,373.44266,2013.4049,1161.3337,955.01953,673.46045,1692.9724,787.24506,563.378,2296.7534,1513.653,897.95575,1888.9875,
3332,545.343150553141,22.835638,Hovenidulcigenin A: 0.748,0,8382.398,0,0,0,8855.967,0,905.9333,8225.286,4998.0493,0,5863.1157,
3333,523.2228163209811,22.836647,Isolariciresinol 9-O-beta-D-glucoside: 0.654,214.89885,1025.4729,619.36707,495.82083,260.0344,845.508,0,0,1197.6606,801.50305,0,1004.976,
3334,482.3236334085208,22.837875,LysoPC(15:0/0:0): 0.967,0,898.36707,0,511.99536,0,656.5283,355.795,0,661.1337,309.52722,257.4718,543.8988,
3342,499.22194879973125,22.860075,N2-Maltulosylarginine: 0.823,254.53127,0,2485.6814,816.64386,533.16315,972.1672,1099.2765,861.18445,1247.268,751.8827,693.59125,2545.4297,
3344,457.2328532537784,22.863333,"1-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-glycero-3-phosphate: 0.846",312.43393,275.4615,308.78424,240.03522,223.14427,266.88065,475.32822,0,241.05585,0,202.25475,326.44882,
3345,526.3290319932562,22.863403,1-Stearoylglycerophosphoserine: 0.044,242.71619,3008.8604,1474.7357,1929.8914,728.0507,3170.82,1829.1646,1211.9467,3268.6277,2025.2656,2677.418,2278.0815,
3347,499.2218496498384,22.868984,N2-Maltulosylarginine: 0.816,993.4719,2366.1545,0,608.26514,1287.6208,964.63477,856.5138,498.36252,1407.8481,1009.43616,919.7277,0,
3353,480.40353325908205,22.88061,,0,526.6911,260.25742,0,315.0332,0,650.84436,333.8759,0,0,610.5448,0,
3356,544.3394178406152,22.881866,"LysoPC(20:4(5Z,8Z,11Z,14Z)/0:0): 0.979",0,0,11672.11,16696.21,0,0,14280.465,6922.1333,0,0,11988.906,0,
3359,528.3135287064196,22.903221,"LysoPE(0:0/22:5(4Z,7Z,10Z,13Z,16Z)): 0.681",0,614.779,0,307.97116,0,633.3507,0,0,313.73206,359.62057,0,374.57846,
3360,387.2892207878501,22.904472,,238.8418,8234.914,646.11005,4893.881,463.6348,8265.047,1124.0364,509.69473,5463.483,6122.7803,846.411,6329.02,
3361,550.2947014106578,22.90525,,0,543.94727,0,216.43977,0,0,0,0,0,356.41705,0,360.9502,
3364,258.1103930053186,22.909212,Glycerophosphocholine: 0.962,0,761.4538,507.4714,491.11508,366.95114,793.3415,743.57306,352.16104,798.67584,417.43845,482.42374,617.0817,
3365,573.2623956414056,22.90974,,0,458.77032,463.11508,0,351.2931,366.64264,400.2698,444.09125,618.3824,0,295.47455,490.7385,
3369,483.2485689224233,22.915167,"1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-glycero-3-phosphate: 0.859",1036.459,4899.991,3415.7747,2544.8245,3876.8357,4051.1675,3873.3655,1923.7606,4865.193,2656.4202,2615.7388,4240.797,
3371,104.19061687065,22.920025,,0,2702.9058,1926.4131,0,0,2553.9495,2288.0396,0,3253.1343,0,1456.2794,2209.2278,
3372,104.10724622537832,22.920319,,15879.174,59275.164,36906.777,36717.54,26254.232,56166.73,55041.113,21606.074,73385.2,39355.957,32473.21,59765.004,
3375,520.3407455721182,22.922403,"LysoPC(18:2(9Z,12Z)/0:0): 0.937",9561.193,48141.164,30967.768,30182.953,17280.518,49023.777,47862.793,21901.17,44910.777,25253.625,28928.87,35586.734,
3376,502.32926068536216,22.92395,,1529.2477,7167.4717,4925.9106,6404.8296,2804.7341,8500.957,9326.38,0,6974.736,4228.4507,0,5460.6636,
3377,576.2603254079633,22.924194,,0,293.2323,380.35922,0,0,365.03616,422.90604,0,522.6675,0,0,416.0842,
3379,542.3219839849785,22.925667,"LysoPC(20:5(5Z,8Z,11Z,14Z,17Z)/0:0): 0.869",2185.7979,11426.112,0,0,4403.931,9683.435,0,0,11387.277,6403.268,0,0,
3381,558.2954842740079,22.926723,,0,2965.0273,0,0,1174.5715,2375.6577,2026.0515,1191.9978,6180.814,1793.8274,1604.7378,5890.7817,
